"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00152931","4.1","SRS2472264","MGYS00002301","metagenomic",,"SRR5983275",
"MGYA00152828","4.1","SRS2472168","MGYS00002301","metagenomic",,"SRR5983407",
"MGYA00152996","4.1","SRS2441833","MGYS00002301","metagenomic",,"SRR5947877",
"MGYA00223098","4.1","SRS2422987","MGYS00003194","metagenomic",,"SRR5924678",
"MGYA00222854","4.1","SRS2418783","MGYS00003194","metagenomic",,"SRR5918872",
"MGYA00218219","4.1","ERS2765185","MGYS00003179","metagenomic",,"ERR2815351",
"MGYA00234915","4.1","SRS3194165","MGYS00003194","metagenomic",,"SRR7597583",
"MGYA00212169","4.1","ERS2653018","MGYS00002961","metagenomic",,"ERR2739234",
"MGYA00211866","4.1","ERS2653030","MGYS00002961","metagenomic",,"ERR2739161",
"MGYA00153133","4.1","SRS2441898","MGYS00002301","metagenomic",,"SRR5947811",
"MGYA00218229","4.1","ERS2765161","MGYS00003179","metagenomic",,"ERR2815310",
"MGYA00151860","4.1","SRS512695","MGYS00001174","metagenomic",,"SRR1045093",
"MGYA00166604","4.1","ERS2464054","MGYS00002388","metagenomic",,"ERR2560637",
"MGYA00152929","4.1","SRS2472867","MGYS00002301","metagenomic",,"SRR5983376",
"MGYA00166655","4.1","ERS2464034","MGYS00002388","metagenomic",,"ERR2560578",
"MGYA00245519","4.1","ERS2085229","MGYS00003488","metagenomic",,"ERR2241784",
"MGYA00212138","4.1","ERS2653082","MGYS00002961","metagenomic",,"ERR2739178",
"MGYA00153141","4.1","SRS2472358","MGYS00002301","metagenomic",,"SRR5983388",
"MGYA00245624","4.1","ERS2085334","MGYS00003488","metagenomic",,"ERR2241889",
"MGYA00199149","4.1","ERS2509143","MGYS00002706","metagenomic",,"ERR2597444",
"MGYA00220107","4.1","SRS2417627","MGYS00003194","metagenomic",,"SRR5915116",
"MGYA00148981","4.1","SRS1214243","MGYS00002230","metagenomic",,"SRR6365003",
"MGYA00245764","4.1","ERS2085316","MGYS00003488","metagenomic",,"ERR2245483",
"MGYA00212296","4.1","ERS2653085","MGYS00002961","metagenomic",,"ERR2739186",
"MGYA00245401","4.1","ERS2085111","MGYS00003488","metagenomic",,"ERR2241666",
"MGYA00152997","4.1","SRS2472256","MGYS00002301","metagenomic",,"SRR5983283",
"MGYA00166668","4.1","ERS2464050","MGYS00002388","metagenomic",,"ERR2560624",
"MGYA00245603","4.1","ERS2085313","MGYS00003488","metagenomic",,"ERR2241868",
"MGYA00162854","4.1","ERS1871398","MGYS00001935","metagenomic",,"ERR2098384",
"MGYA00222541","4.1","SRS2418884","MGYS00003194","metagenomic",,"SRR5918559",
"MGYA00157178","4.1","ERS1445002","MGYS00001311","metagenomic",,"ERR1731836",
"MGYA00223532","4.1","SRS2409074","MGYS00003194","metagenomic",,"SRR6393445",
"MGYA00152799","4.1","SRS2472202","MGYS00002301","metagenomic",,"SRR5983359",
"MGYA00222370","4.1","SRS2418095","MGYS00003194","metagenomic",,"SRR5917882",
"MGYA00211725","4.1","ERS2652990","MGYS00002961","metagenomic",,"ERR2738974",
"MGYA00232912","4.1","SRS3195116","MGYS00003194","metagenomic",,"SRR7595282",
"MGYA00211754","4.1","ERS2652906","MGYS00002961","metagenomic",,"ERR2738591",
"MGYA00152306","4.1","ERS2327611","MGYS00002299","metagenomic",,"ERR2455474",
"MGYA00212075","4.1","ERS2652948","MGYS00002961","metagenomic",,"ERR2738777",
"MGYA00199229","4.1","ERS2509240","MGYS00002706","metagenomic",,"ERR2597541",
"MGYA00218218","4.1","ERS2765182","MGYS00003179","metagenomic",,"ERR2815348",
"MGYA00220749","4.1","SRS2417715","MGYS00003194","metagenomic",,"SRR5915758",
"MGYA00218236","4.1","ERS2765184","MGYS00003179","metagenomic",,"ERR2815350",
"MGYA00212145","4.1","ERS2653060","MGYS00002961","metagenomic",,"ERR2739338",
"MGYA00152837","4.1","SRS2472316","MGYS00002301","metagenomic",,"SRR5983445",
"MGYA00245555","4.1","ERS2085265","MGYS00003488","metagenomic",,"ERR2241820",
"MGYA00211721","4.1","ERS2652986","MGYS00002961","metagenomic",,"ERR2738951",
"MGYA00211825","4.1","ERS2652980","MGYS00002961","metagenomic",,"ERR2738916",
"MGYA00218226","4.1","ERS2765150","MGYS00003179","metagenomic",,"ERR2815300",
"MGYA00245622","4.1","ERS2085332","MGYS00003488","metagenomic",,"ERR2241887",
"MGYA00153072","4.1","SRS2472863","MGYS00002301","metagenomic",,"SRR5983397",
"MGYA00232854","4.1","SRS3195131","MGYS00003194","metagenomic",,"SRR7595224",
"MGYA00166621","4.1","ERS2464063","MGYS00002388","metagenomic",,"ERR2560665",
"MGYA00212029","4.1","ERS2652934","MGYS00002961","metagenomic",,"ERR2738702",
"MGYA00199205","4.1","ERS2509134","MGYS00002706","metagenomic",,"ERR2597435",
"MGYA00245404","4.1","ERS2085114","MGYS00003488","metagenomic",,"ERR2241669",
"MGYA00211898","4.1","ERS2653037","MGYS00002961","metagenomic",,"ERR2739265",
"MGYA00211478","4.1","ERS2653009","MGYS00002961","metagenomic",,"ERR2739088",
"MGYA00211875","4.1","ERS2652988","MGYS00002961","metagenomic",,"ERR2738958",
"MGYA00157165","4.1","ERS1732958","MGYS00001311","metagenomic",,"ERR1974348",
"MGYA00211519","4.1","ERS2652906","MGYS00002961","metagenomic",,"ERR2738590",
"MGYA00166646","4.1","ERS2464031","MGYS00002388","metagenomic",,"ERR2560567",
"MGYA00166638","4.1","ERS2464049","MGYS00002388","metagenomic",,"ERR2560623",
"MGYA00211500","4.1","ERS2653010","MGYS00002961","metagenomic",,"ERR2739096",
"MGYA00147267","4.1","ERS2178310","MGYS00002199","metagenomic",,"ERR2282011",
"MGYA00153080","4.1","SRS2441845","MGYS00002301","metagenomic",,"SRR5947865",
"MGYA00153014","4.1","SRS2472252","MGYS00002301","metagenomic",,"SRR5983287",
"MGYA00211621","4.1","ERS2652980","MGYS00002961","metagenomic",,"ERR2738919",
"MGYA00211642","4.1","ERS2652992","MGYS00002961","metagenomic",,"ERR2738984",
"MGYA00245597","4.1","ERS2085307","MGYS00003488","metagenomic",,"ERR2241862",
"MGYA00166625","4.1","ERS2464066","MGYS00002388","metagenomic",,"ERR2560672",
"MGYA00211780","4.1","ERS2653021","MGYS00002961","metagenomic",,"ERR2739240",
"MGYA00199230","4.1","ERS2509214","MGYS00002706","metagenomic",,"ERR2597515",
"MGYA00166561","4.1","ERS2464061","MGYS00002388","metagenomic",,"ERR2560658",
"MGYA00211943","4.1","ERS2653013","MGYS00002961","metagenomic",,"ERR2739110",
"MGYA00166551","4.1","ERS2464055","MGYS00002388","metagenomic",,"ERR2560639",
"MGYA00212081","4.1","ERS2652912","MGYS00002961","metagenomic",,"ERR2738610",
"MGYA00199183","4.1","ERS2509179","MGYS00002706","metagenomic",,"ERR2597480",
"MGYA00212094","4.1","ERS2652999","MGYS00002961","metagenomic",,"ERR2739024",
"MGYA00212228","4.1","ERS2653050","MGYS00002961","metagenomic",,"ERR2739308",
"MGYA00245684","4.1","ERS2085394","MGYS00003488","metagenomic",,"ERR2241949",
"MGYA00245428","4.1","ERS2085138","MGYS00003488","metagenomic",,"ERR2241693",
"MGYA00211471","4.1","ERS2652999","MGYS00002961","metagenomic",,"ERR2739026",
"MGYA00157153","4.1","ERS1445009","MGYS00001311","metagenomic",,"ERR1736739",
"MGYA00211745","4.1","ERS2652965","MGYS00002961","metagenomic",,"ERR2738877",
"MGYA00211561","4.1","ERS2652986","MGYS00002961","metagenomic",,"ERR2738952",
"MGYA00157243","4.1","ERS1704341","MGYS00001311","metagenomic",,"ERR1956802",
"MGYA00220001","4.1","SRS2417640","MGYS00003194","metagenomic",,"SRR5915010",
"MGYA00242267","4.1","SRS2531753","MGYS00003475","metagenomic",,"SRR6060212",
"MGYA00220964","4.1","SRS2417958","MGYS00003194","metagenomic",,"SRR5916471",
"MGYA00152838","4.1","SRS2472380","MGYS00002301","metagenomic",,"SRR5983297",
"MGYA00222384","4.1","SRS2418851","MGYS00003194","metagenomic",,"SRR5918402",
"MGYA00153137","4.1","SRS2472372","MGYS00002301","metagenomic",,"SRR5983333",
"MGYA00224783","4.1","SRS2417530","MGYS00003194","metagenomic",,"SRR6403362",
"MGYA00166541","4.1","ERS2464059","MGYS00002388","metagenomic",,"ERR2560652",
"MGYA00211823","4.1","ERS2652977","MGYS00002961","metagenomic",,"ERR2738900",
"MGYA00212108","4.1","ERS2652951","MGYS00002961","metagenomic",,"ERR2738792",
"MGYA00151875","4.1","SRS943643","MGYS00001174","metagenomic",,"SRR2037083",
"MGYA00212118","4.1","ERS2652959","MGYS00002961","metagenomic",,"ERR2738838",
"MGYA00212271","4.1","ERS2652967","MGYS00002961","metagenomic",,"ERR2738884",
"MGYA00212084","4.1","ERS2652973","MGYS00002961","metagenomic",,"ERR2739214",
"MGYA00153116","4.1","SRS2472859","MGYS00002301","metagenomic",,"SRR5983433",
"MGYA00153064","4.1","SRS2472249","MGYS00002301","metagenomic",,"SRR5983290",
"MGYA00199057","4.1","ERS2509025","MGYS00002706","metagenomic",,"ERR2597326",
"MGYA00245727","4.1","ERS2085081","MGYS00003488","metagenomic",,"ERR2245446",
"MGYA00222937","4.1","SRS2423045","MGYS00003194","metagenomic",,"SRR5924517",
"MGYA00166598","4.1","ERS2464063","MGYS00002388","metagenomic",,"ERR2560663",
"MGYA00220528","4.1","SRS2417782","MGYS00003194","metagenomic",,"SRR5915537",
"MGYA00153036","4.1","SRS2472243","MGYS00002301","metagenomic",,"SRR5983296",
"MGYA00197535","4.1","SRS1953338","MGYS00002679","metagenomic",,"SRR5223441",
"MGYA00199179","4.1","ERS2509194","MGYS00002706","metagenomic",,"ERR2597495",
"MGYA00199144","4.1","ERS2509054","MGYS00002706","metagenomic",,"ERR2597355",
"MGYA00222454","4.1","SRS2418806","MGYS00003194","metagenomic",,"SRR5918472",
"MGYA00212031","4.1","ERS2652933","MGYS00002961","metagenomic",,"ERR2738696",
"MGYA00211981","4.1","ERS2653063","MGYS00002961","metagenomic",,"ERR2739349",
"MGYA00218244","4.1","ERS2765167","MGYS00003179","metagenomic",,"ERR2815334",
"MGYA00245587","4.1","ERS2085297","MGYS00003488","metagenomic",,"ERR2241852",
"MGYA00211483","4.1","ERS2652958","MGYS00002961","metagenomic",,"ERR2738831",
"MGYA00212021","4.1","ERS2653023","MGYS00002961","metagenomic",,"ERR2739245",
"MGYA00153006","4.1","SRS2472280","MGYS00002301","metagenomic",,"SRR5983481",
"MGYA00166606","4.1","ERS2464028","MGYS00002388","metagenomic",,"ERR2560560",
"MGYA00223506","4.1","SRS2409067","MGYS00003194","metagenomic",,"SRR6393419",
"MGYA00199115","4.1","ERS2509232","MGYS00002706","metagenomic",,"ERR2597533",
"MGYA00153142","4.1","SRS2472237","MGYS00002301","metagenomic",,"SRR5983303",
"MGYA00157166","4.1","ERS1732965","MGYS00001311","metagenomic",,"ERR2455384",
"MGYA00211547","4.1","ERS2652961","MGYS00002961","metagenomic",,"ERR2738850",
"MGYA00199162","4.1","ERS2509039","MGYS00002706","metagenomic",,"ERR2597340",
"MGYA00152789","4.1","SRS2441846","MGYS00002301","metagenomic",,"SRR5947864",
"MGYA00211645","4.1","ERS2653076","MGYS00002961","metagenomic",,"ERR2739394",
"MGYA00211568","4.1","ERS2653025","MGYS00002961","metagenomic",,"ERR2739140",
"MGYA00211781","4.1","ERS2653072","MGYS00002961","metagenomic",,"ERR2739378",
"MGYA00222552","4.1","SRS2418886","MGYS00003194","metagenomic",,"SRR5918570",
"MGYA00245485","4.1","ERS2085195","MGYS00003488","metagenomic",,"ERR2241750",
"MGYA00199254","4.1","ERS2509230","MGYS00002706","metagenomic",,"ERR2597531",
"MGYA00163038","4.1","ERS1871377","MGYS00001935","metagenomic",,"ERR2098371",
"MGYA00223241","4.1","SRS2423095","MGYS00003194","metagenomic",,"SRR5924821",
"MGYA00245543","4.1","ERS2085253","MGYS00003488","metagenomic",,"ERR2241808",
"MGYA00245713","4.1","ERS2085423","MGYS00003488","metagenomic",,"ERR2241978",
"MGYA00153023","4.1","SRS2441863","MGYS00002301","metagenomic",,"SRR5947847",
"MGYA00222585","4.1","SRS2418870","MGYS00003194","metagenomic",,"SRR5918603",
"MGYA00211498","4.1","ERS2653009","MGYS00002961","metagenomic",,"ERR2739089",
"MGYA00232749","4.1","SRS3195070","MGYS00003194","metagenomic",,"SRR7595119",
"MGYA00166645","4.1","ERS2464030","MGYS00002388","metagenomic",,"ERR2560565",
"MGYA00211671","4.1","ERS2652971","MGYS00002961","metagenomic",,"ERR2739205",
"MGYA00199181","4.1","ERS2509088","MGYS00002706","metagenomic",,"ERR2597389",
"MGYA00211602","4.1","ERS2652982","MGYS00002961","metagenomic",,"ERR2738932",
"MGYA00152948","4.1","SRS2472868","MGYS00002301","metagenomic",,"SRR5983356",
"MGYA00211972","4.1","ERS2652927","MGYS00002961","metagenomic",,"ERR2738665",
"MGYA00166539","4.1","ERS2464070","MGYS00002388","metagenomic",,"ERR2560684",
"MGYA00211654","4.1","ERS2652960","MGYS00002961","metagenomic",,"ERR2738845",
"MGYA00152914","4.1","SRS2472276","MGYS00002301","metagenomic",,"SRR5983485",
"MGYA00157226","4.1","ERS1436430","MGYS00001311","metagenomic",,"ERR1725402",
"MGYA00222805","4.1","SRS2418841","MGYS00003194","metagenomic",,"SRR5918823",
"MGYA00212203","4.1","ERS2653005","MGYS00002961","metagenomic",,"ERR2739062",
"MGYA00245629","4.1","ERS2085339","MGYS00003488","metagenomic",,"ERR2241894",
"MGYA00222595","4.1","SRS2418861","MGYS00003194","metagenomic",,"SRR5918613",
"MGYA00211623","4.1","ERS2653031","MGYS00002961","metagenomic",,"ERR2739168",
"MGYA00199085","4.1","ERS2509207","MGYS00002706","metagenomic",,"ERR2597508",
"MGYA00212102","4.1","ERS2653002","MGYS00002961","metagenomic",,"ERR2739044",
"MGYA00232847","4.1","SRS3195147","MGYS00003194","metagenomic",,"SRR7595217",
"MGYA00166552","4.1","ERS2464069","MGYS00002388","metagenomic",,"ERR2560682",
"MGYA00245681","4.1","ERS2085391","MGYS00003488","metagenomic",,"ERR2241946",
"MGYA00248956","4.1","ERS2876947","MGYS00003605","metagenomic",,"ERR2868533",
"MGYA00211661","4.1","ERS2652981","MGYS00002961","metagenomic",,"ERR2738922",
"MGYA00223202","4.1","SRS2422981","MGYS00003194","metagenomic",,"SRR5924782",
"MGYA00152056","4.1","ERS2176290","MGYS00002286","metagenomic",,"ERR2281808",
"MGYA00245481","4.1","ERS2085191","MGYS00003488","metagenomic",,"ERR2241746",
"MGYA00199164","4.1","ERS2509047","MGYS00002706","metagenomic",,"ERR2597348",
"MGYA00220373","4.1","SRS2417582","MGYS00003194","metagenomic",,"SRR5915382",
"MGYA00166585","4.1","ERS2464029","MGYS00002388","metagenomic",,"ERR2560563",
"MGYA00245768","4.1","ERS2085320","MGYS00003488","metagenomic",,"ERR2245487",
"MGYA00166603","4.1","ERS2464027","MGYS00002388","metagenomic",,"ERR2560557",
"MGYA00220658","4.1","SRS2417661","MGYS00003194","metagenomic",,"SRR5915667",
"MGYA00232992","4.1","SRS3195050","MGYS00003194","metagenomic",,"SRR7595362",
"MGYA00152829","4.1","SRS2472308","MGYS00002301","metagenomic",,"SRR5983453",
"MGYA00220881","4.1","SRS2417753","MGYS00003194","metagenomic",,"SRR5915890",
"MGYA00245369","4.1","ERS2085079","MGYS00003488","metagenomic",,"ERR2241634",
"MGYA00222684","4.1","SRS2418812","MGYS00003194","metagenomic",,"SRR5918702",
"MGYA00211940","4.1","ERS2652948","MGYS00002961","metagenomic",,"ERR2738772",
"MGYA00212018","4.1","ERS2653008","MGYS00002961","metagenomic",,"ERR2739078",
"MGYA00234813","4.1","SRS3194229","MGYS00003194","metagenomic",,"SRR7597481",
"MGYA00245447","4.1","ERS2085157","MGYS00003488","metagenomic",,"ERR2241712",
"MGYA00212010","4.1","ERS2652993","MGYS00002961","metagenomic",,"ERR2738994",
"MGYA00149009","4.1","SRS1214265","MGYS00002230","metagenomic",,"SRR6364986",
"MGYA00245538","4.1","ERS2085248","MGYS00003488","metagenomic",,"ERR2241803",
"MGYA00211774","4.1","ERS2653032","MGYS00002961","metagenomic",,"ERR2739247",
"MGYA00153066","4.1","SRS2441867","MGYS00002301","metagenomic",,"SRR5947843",
"MGYA00221287","4.1","SRS2417904","MGYS00003194","metagenomic",,"SRR5916794",
"MGYA00152915","4.1","SRS2472368","MGYS00002301","metagenomic",,"SRR5983339",
"MGYA00211472","4.1","ERS2653022","MGYS00002961","metagenomic",,"ERR2739241",
"MGYA00211944","4.1","ERS2652990","MGYS00002961","metagenomic",,"ERR2738973",
"MGYA00163044","4.1","ERS1871407","MGYS00001935","metagenomic",,"ERR2098391",
"MGYA00153032","4.1","SRS2472179","MGYS00002301","metagenomic",,"SRR5983392",
"MGYA00236340","4.1","SRS3194318","MGYS00003194","metagenomic",,"SRR7599086",
"MGYA00211877","4.1","ERS2653031","MGYS00002961","metagenomic",,"ERR2739169",
"MGYA00199271","4.1","ERS2509081","MGYS00002706","metagenomic",,"ERR2597382",
"MGYA00223339","4.1","SRS2423072","MGYS00003194","metagenomic",,"SRR5924919",
"MGYA00212213","4.1","ERS2653010","MGYS00002961","metagenomic",,"ERR2739093",
"MGYA00147617","4.1","SRS1466821","MGYS00002210","metagenomic",,"SRR3586068",
"MGYA00222523","4.1","SRS2418856","MGYS00003194","metagenomic",,"SRR5918541",
"MGYA00211918","4.1","ERS2652922","MGYS00002961","metagenomic",,"ERR2738645",
"MGYA00232781","4.1","SRS3195038","MGYS00003194","metagenomic",,"SRR7595151",
"MGYA00245445","4.1","ERS2085155","MGYS00003488","metagenomic",,"ERR2241710",
"MGYA00153053","4.1","SRS2472861","MGYS00002301","metagenomic",,"SRR5983381",
"MGYA00222840","4.1","SRS2418777","MGYS00003194","metagenomic",,"SRR5918858",
"MGYA00245702","4.1","ERS2085412","MGYS00003488","metagenomic",,"ERR2241967",
"MGYA00211473","4.1","ERS2653015","MGYS00002961","metagenomic",,"ERR2739119",
"MGYA00232842","4.1","SRS3195126","MGYS00003194","metagenomic",,"SRR7595212",
"MGYA00212036","4.1","ERS2652989","MGYS00002961","metagenomic",,"ERR2738964",
"MGYA00220619","4.1","SRS2417525","MGYS00003194","metagenomic",,"SRR5915628",
"MGYA00166592","4.1","ERS2464046","MGYS00002388","metagenomic",,"ERR2560612",
"MGYA00236114","4.1","SRS3194261","MGYS00003194","metagenomic",,"SRR7598860",
"MGYA00232652","4.1","SRS3195140","MGYS00003194","metagenomic",,"SRR7595022",
"MGYA00223148","4.1","SRS2423111","MGYS00003194","metagenomic",,"SRR5924728",
"MGYA00162902","4.1","ERS1871471","MGYS00001935","metagenomic",,"ERR2098411",
"MGYA00199184","4.1","ERS2509048","MGYS00002706","metagenomic",,"ERR2597349",
"MGYA00245683","4.1","ERS2085393","MGYS00003488","metagenomic",,"ERR2241948",
"MGYA00199241","4.1","ERS2509231","MGYS00002706","metagenomic",,"ERR2597532",
"MGYA00232851","4.1","SRS3195145","MGYS00003194","metagenomic",,"SRR7595221",
"MGYA00162948","4.1","ERS1871427","MGYS00001935","metagenomic",,"ERR2098405",
"MGYA00211718","4.1","ERS2652961","MGYS00002961","metagenomic",,"ERR2738851",
"MGYA00221149","4.1","SRS2418003","MGYS00003194","metagenomic",,"SRR5916656",
"MGYA00212182","4.1","ERS2653012","MGYS00002961","metagenomic",,"ERR2739104",
"MGYA00245453","4.1","ERS2085163","MGYS00003488","metagenomic",,"ERR2241718",
"MGYA00223504","4.1","SRS2409069","MGYS00003194","metagenomic",,"SRR6393417",
"MGYA00232936","4.1","SRS3195079","MGYS00003194","metagenomic",,"SRR7595306",
"MGYA00234625","4.1","SRS3194198","MGYS00003194","metagenomic",,"SRR7597293",
"MGYA00245656","4.1","ERS2085366","MGYS00003488","metagenomic",,"ERR2241921",
"MGYA00199273","4.1","ERS2509168","MGYS00002706","metagenomic",,"ERR2597469",
"MGYA00211598","4.1","ERS2652947","MGYS00002961","metagenomic",,"ERR2738768",
"MGYA00147347","4.1","ERS1510283","MGYS00001481","metagenomic",,"ERR1806503",
"MGYA00212171","4.1","ERS2653042","MGYS00002961","metagenomic",,"ERR2739283",
"MGYA00223192","4.1","SRS2423103","MGYS00003194","metagenomic",,"SRR5924772",
"MGYA00211659","4.1","ERS2652991","MGYS00002961","metagenomic",,"ERR2738981",
"MGYA00211611","4.1","ERS2652994","MGYS00002961","metagenomic",,"ERR2738997",
"MGYA00211700","4.1","ERS2653071","MGYS00002961","metagenomic",,"ERR2739375",
"MGYA00211706","4.1","ERS2653009","MGYS00002961","metagenomic",,"ERR2739084",
"MGYA00150470","4.1","ERS2039037","MGYS00002088","metagenomic",,"ERR2215874",
"MGYA00212265","4.1","ERS2652999","MGYS00002961","metagenomic",,"ERR2739022",
"MGYA00223457","4.1","SRS2409048","MGYS00003194","metagenomic",,"SRR6393370",
"MGYA00153061","4.1","SRS2472303","MGYS00002301","metagenomic",,"SRR5983458",
"MGYA00245663","4.1","ERS2085373","MGYS00003488","metagenomic",,"ERR2241928",
"MGYA00199185","4.1","ERS2509157","MGYS00002706","metagenomic",,"ERR2597458",
"MGYA00153090","4.1","SRS2441859","MGYS00002301","metagenomic",,"SRR5947851",
"MGYA00245695","4.1","ERS2085405","MGYS00003488","metagenomic",,"ERR2241960",
"MGYA00197534","4.1","SRS1953339","MGYS00002679","metagenomic",,"SRR5223442",
"MGYA00221041","4.1","SRS2417978","MGYS00003194","metagenomic",,"SRR5916548",
"MGYA00212295","4.1","ERS2652978","MGYS00002961","metagenomic",,"ERR2738903",
"MGYA00152952","4.1","SRS2441844","MGYS00002301","metagenomic",,"SRR5947866",
"MGYA00157209","4.1","ERS1704516","MGYS00001311","metagenomic",,"ERR2505813",
"MGYA00199153","4.1","ERS2509150","MGYS00002706","metagenomic",,"ERR2597451",
"MGYA00211853","4.1","ERS2652964","MGYS00002961","metagenomic",,"ERR2738871",
"MGYA00157148","4.1","ERS1704502","MGYS00001311","metagenomic",,"ERR2505815",
"MGYA00157248","4.1","ERS1444892","MGYS00001311","metagenomic",,"ERR1731827",
"MGYA00152984","4.1","SRS2472164","MGYS00002301","metagenomic",,"SRR5983411",
"MGYA00152913","4.1","SRS2472356","MGYS00002301","metagenomic",,"SRR5983402",
"MGYA00245717","4.1","ERS2085427","MGYS00003488","metagenomic",,"ERR2241982",
"MGYA00220704","4.1","SRS2417692","MGYS00003194","metagenomic",,"SRR5915713",
"MGYA00232635","4.1","SRS3195120","MGYS00003194","metagenomic",,"SRR7595005",
"MGYA00239206","4.1","SRS209327","MGYS00003439","metagenomic",,"SRR218093",
"MGYA00245520","4.1","ERS2085230","MGYS00003488","metagenomic",,"ERR2241785",
"MGYA00212172","4.1","ERS2652958","MGYS00002961","metagenomic",,"ERR2738833",
"MGYA00232775","4.1","SRS3195040","MGYS00003194","metagenomic",,"SRR7595145",
"MGYA00245590","4.1","ERS2085300","MGYS00003488","metagenomic",,"ERR2241855",
"MGYA00248952","4.1","ERS2876949","MGYS00003605","metagenomic",,"ERR2868535",
"MGYA00153035","4.1","SRS2472275","MGYS00002301","metagenomic",,"SRR5983264",
"MGYA00157190","4.1","ERS1704339","MGYS00001311","metagenomic",,"ERR2505807",
"MGYA00234798","4.1","SRS3194106","MGYS00003194","metagenomic",,"SRR7597466",
"MGYA00152979","4.1","SRS2441828","MGYS00002301","metagenomic",,"SRR5947881",
"MGYA00153128","4.1","SRS2472254","MGYS00002301","metagenomic",,"SRR5983285",
"MGYA00212167","4.1","ERS2652934","MGYS00002961","metagenomic",,"ERR2738703",
"MGYA00212252","4.1","ERS2652957","MGYS00002961","metagenomic",,"ERR2738827",
"MGYA00211662","4.1","ERS2652999","MGYS00002961","metagenomic",,"ERR2739027",
"MGYA00245589","4.1","ERS2085299","MGYS00003488","metagenomic",,"ERR2241854",
"MGYA00212132","4.1","ERS2652938","MGYS00002961","metagenomic",,"ERR2738726",
"MGYA00153150","4.1","SRS2472355","MGYS00002301","metagenomic",,"SRR5983420",
"MGYA00232888","4.1","SRS3195156","MGYS00003194","metagenomic",,"SRR7595258",
"MGYA00211591","4.1","ERS2652962","MGYS00002961","metagenomic",,"ERR2738856",
"MGYA00157198","4.1","ERS1433778","MGYS00001311","metagenomic",,"ERR1719985",
"MGYA00245697","4.1","ERS2085407","MGYS00003488","metagenomic",,"ERR2241962",
"MGYA00245664","4.1","ERS2085374","MGYS00003488","metagenomic",,"ERR2241929",
"MGYA00222506","4.1","SRS2418792","MGYS00003194","metagenomic",,"SRR5918524",
"MGYA00150472","4.1","ERS2039029","MGYS00002088","metagenomic",,"ERR2215866",
"MGYA00212041","4.1","ERS2653014","MGYS00002961","metagenomic",,"ERR2739111",
"MGYA00234921","4.1","SRS3194231","MGYS00003194","metagenomic",,"SRR7597589",
"MGYA00166647","4.1","ERS2464040","MGYS00002388","metagenomic",,"ERR2560595",
"MGYA00147268","4.1","ERS2178311","MGYS00002199","metagenomic",,"ERR2282012",
"MGYA00166569","4.1","ERS2464034","MGYS00002388","metagenomic",,"ERR2560576",
"MGYA00223499","4.1","SRS2409054","MGYS00003194","metagenomic",,"SRR6393412",
"MGYA00223510","4.1","SRS2409045","MGYS00003194","metagenomic",,"SRR6393423",
"MGYA00245645","4.1","ERS2085355","MGYS00003488","metagenomic",,"ERR2241910",
"MGYA00151862","4.1","SRS511712","MGYS00001174","metagenomic",,"SRR1044034",
"MGYA00153131","4.1","SRS2441900","MGYS00002301","metagenomic",,"SRR5947810",
"MGYA00157180","4.1","ERS1444894","MGYS00001311","metagenomic",,"ERR1731829",
"MGYA00157176","4.1","ERS1433696","MGYS00001311","metagenomic",,"ERR1719984",
"MGYA00148998","4.1","SRS1214230","MGYS00002230","metagenomic",,"SRR6364987",
"MGYA00220885","4.1","SRS2417756","MGYS00003194","metagenomic",,"SRR5915894",
"MGYA00166556","4.1","ERS2464059","MGYS00002388","metagenomic",,"ERR2560651",
"MGYA00245489","4.1","ERS2085199","MGYS00003488","metagenomic",,"ERR2241754",
"MGYA00245707","4.1","ERS2085417","MGYS00003488","metagenomic",,"ERR2241972",
"MGYA00245646","4.1","ERS2085356","MGYS00003488","metagenomic",,"ERR2241911",
"MGYA00223502","4.1","SRS2409070","MGYS00003194","metagenomic",,"SRR6393415",
"MGYA00248953","4.1","ERS2876943","MGYS00003605","metagenomic",,"ERR2868529",
"MGYA00220852","4.1","SRS2417704","MGYS00003194","metagenomic",,"SRR5915861",
"MGYA00211722","4.1","ERS2652944","MGYS00002961","metagenomic",,"ERR2738754",
"MGYA00211832","4.1","ERS2652959","MGYS00002961","metagenomic",,"ERR2738837",
"MGYA00211705","4.1","ERS2653041","MGYS00002961","metagenomic",,"ERR2739281",
"MGYA00148989","4.1","SRS1214249","MGYS00002230","metagenomic",,"SRR6364997",
"MGYA00149039","4.1","SRS1214236","MGYS00002230","metagenomic",,"SRR6365023",
"MGYA00248957","4.1","ERS2876948","MGYS00003605","metagenomic",,"ERR2868534",
"MGYA00211505","4.1","ERS2653003","MGYS00002961","metagenomic",,"ERR2739051",
"MGYA00211666","4.1","ERS2653058","MGYS00002961","metagenomic",,"ERR2739333",
"MGYA00236446","4.1","SRS3194405","MGYS00003194","metagenomic",,"SRR7599192",
"MGYA00236453","4.1","SRS3194339","MGYS00003194","metagenomic",,"SRR7599199",
"MGYA00149067","4.1","SRS1214233","MGYS00002230","metagenomic",,"SRR6365017",
"MGYA00163057","4.1","ERS1871408","MGYS00001935","metagenomic",,"ERR2098392",
"MGYA00211622","4.1","ERS2652956","MGYS00002961","metagenomic",,"ERR2738820",
